gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Spata13,1234,2,1,1,1,1,1,2,2,3,3,3,3,3,3,2,2,1,1,1,0,0,1,0,0,0,-1,0,0,0,1,1,1,1,1,1,2,3,4,3,3,3,3,3,2,4,4,6,6,6,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,5,5,4,3,3,3,4,5,5,7,6,6,5,5,5,5,5,5,5,6,5,5,5,4,4,4,5,4,3,3,2,1,0,0,0,1
Trim30d,347,-6,-8,-7,-7,-6,-8,-9,-9,-8,-7,-6,-7,-6,-5,-6,-6,-5,-6,-7,-8,-6,-6,-5,-6,-6,-5,-4,-5,-3,-4,-4,-3,-3,-4,-3,-2,-3,-4,-4,-5,-6,-6,-6,-5,-5,-5,-5,-5,-5,-4,-4,-5,-5,-4,-4,-5,-6,-5,-6,-5,-4,-5,-5,-4,-5,-5,-5,-4,-3,-2,-2,-1,-1,-2,-1,-1,-2,-1,-1,-1,-2,-1,-1,-1,0,0,0,0,0,0,0,1,2,3,4,5,6,6,5,6
Zc3h7a,970,3,2,2,1,1,1,2,3,2,1,0,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-2,-2,-2,-1,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-2,-3,-3,-2,-2,-2,-3,-3,-3,-2,-3,-3,-3,-2,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,1,0,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,0,-1,-1,-2,-2,-1,-2,-2,-2,-1,0
Ifit1bl1,470,0,-1,0,1,1,1,1,0,1,1,0,0,0,-2,-2,-3,-3,-2,-2,-2,-3,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-4,-5,-5,-3,-3,-3,-1,-1,0,0,-2,-3,-3,-2,-2,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,0,1,0,0,0,-1,-1,-1,-1,0,1,1,1,1,1,2,1,2,2,3,2,2,2,2,2,3,2,3,3,1,1,0
Rnf213,5148,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,-1,-1,-2,-2,0,0,-1,-1,-2,-2,-2,-2,-1,-2,-3,-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-3,-4,-4,-5,-4,-4,-5,-5,-5,-7,-7,-6,-6,-6,-6,-6,-6,-7,-6,-5,-3,-2,-3,-2,-1,0,1,3,4,4,3,4,4,5,4,4,4,5,5,6,6,6,6,6,6,6,5,5,5,5,4,3,4,3,2,1,0,-1,-2
Itgal,1161,4,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,-1,-1,-1,-1,-1,-1,0,0,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,1,1,1,1,1,1,1,0,0,-1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Dnajc21,531,4,3,2,1,2,2,3,2,2,2,2,0,-1,0,-1,-1,0,2,3,3,2,1,1,1,-1,-2,-2,-2,-3,-4,-4,-5,-4,-3,-4,-4,-5,-4,-4,-3,-4,-3,-3,-3,-1,-1,-1,-2,-3,-3,-4,-4,-4,-5,-5,-5,-5,-6,-5,-5,-5,-4,-5,-5,-5,-5,-4,-4,-4,-5,-4,-4,-5,-6,-8,-7,-7,-7,-6,-6,-5,-5,-4,-3,-2,-2,-3,-2,-2,-2,-1,-2,-3,-3,-4,-4,-4,-4,-5,-5
Rab11fip1,645,3,3,3,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,1,2,2,1,1,0,0,0,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,2,3,4,4,3,3,3
Rgl1,766,1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,-1,-2,-3,-4,-5,-5,-5,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-5,-4,-3,-3,-3,-3,-3,-1,-1,-1,-2,-2,-2,0,0,1,0,1,1,1,1,1,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,-2,-2,-2,-3,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-3,-2,-1,-1,0,0,0,0,0,0,0,-1,-2,-3,-3,-3,-4
Ifi203,408,3,1,1,3,3,2,3,4,4,4,3,1,1,0,2,2,2,3,4,3,3,3,1,0,1,0,0,1,0,-1,-2,-1,-2,-2,-2,-2,-2,-3,-3,-4,-3,-2,-1,-1,-2,-1,-2,-2,-2,0,1,1,3,4,2,3,3,3,4,4,3,4,6,6,6,7,6,7,7,8,8,9,9,11,11,10,10,9,9,8,7,7,5,5,6,5,5,4,5,4,5,4,4,3,3,2,2,1,2,3
Apobec3,440,6,5,5,5,5,3,3,3,4,3,3,3,4,4,4,4,4,4,5,5,6,7,5,4,4,4,4,4,3,2,2,3,4,3,3,3,3,3,2,2,2,2,1,1,1,1,2,2,2,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-2,-2,-1,0,0,1,1,1,1,1,2,1,0,0,0,0,-1,0,0,0,0,0,1,1,1,1,0,0,0,-1,-1,0,-1,0,0,-1,-1,-1
Herc6,1003,5,3,3,3,3,3,3,3,3,3,2,1,2,1,0,0,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,-1,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-1,-2,-2,-2,-3,-4,-3,-3,-3,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,-1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
Fndc3a,1198,-3,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-2,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-2,-1,0,0,0,0,0,0,-1,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,0,0
Hck,524,4,4,3,3,2,3,3,3,5,6,5,5,5,5,4,4,6,6,5,5,5,4,4,3,3,3,2,2,1,2,2,1,2,2,2,1,1,1,0,0,1,1,1,1,0,0,-1,-2,-3,-3,-3,-3,-3,-2,-2,-2,-3,-3,-4,-5,-5,-5,-4,-5,-6,-6,-6,-6,-6,-5,-5,-6,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-5,-5,-3,-3,-2,-2,-2,-1,-1,-1,0,0,0,0,0,-1
Sp100,482,-2,-3,-2,-1,-1,0,0,0,0,-1,-1,0,0,1,1,2,2,2,2,2,2,3,2,3,2,2,2,1,1,2,1,1,0,-2,-2,-2,-3,-3,-3,-2,-2,-3,-3,-3,-3,-4,-3,-3,-2,-2,-1,-2,-1,-2,-2,-2,-3,-2,-1,-2,-3,-3,-2,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-4,-2,-3,-3,-4,-4,-5,-5,-5,-3,-1,-1,0,-1,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1
Usp32,1604,2,1,1,2,2,3,3,2,2,2,2,2,2,2,3,4,4,4,3,3,2,2,3,3,3,3,2,1,1,1,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,2,2,1,0,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,-1,-1,-2,-1,-2,-2,-3,-2,-1,-1,-2,-1,-2,-2,-3
H2-T24,363,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-2,-2,-1,-1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,4,5,4,4,4,5,4,4,3,3,3,3,3,3,3,2,2,2,1,1,0,0
Rubcnl,648,-3,-4,-4,-4,-5,-5,-4,-4,-4,-3,-2,-1,-1,-1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,2,2,2,3,3,2,2,1,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,1,0,0,0,-1,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-3,-3,-5,-4,-4,-4,-4,-3,-4,-5,-5,-6,-5,-5,-5
Ddx24,857,10,9,8,8,7,7,7,7,7,6,6,4,4,4,4,2,1,1,1,1,0,-2,-3,-3,-4,-5,-5,-4,-5,-5,-5,-5,-5,-5,-4,-3,-3,-3,-3,-4,-5,-4,-3,-2,-1,1,2,2,2,2,2,2,2,1,0,0,-1,-3,-3,-3,-4,-4,-4,-4,-4,-3,-2,-2,-1,0,2,3,2,2,0,-1,-1,0,0,0,-1,0,1,2,3,4,5,5,5,4,4,5,5,5,3,2,0,0,-1,-1
Tnfsf10,291,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,-1,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-5,-5,-4,-4,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-4,-5,-4,-3,-2,-1,-1,0,0,-1,0,0,1,1,1,1,-1,0,0,0,0,0,-1,-2,-2,-2,-1,-1,-1,0,1,2,3,3,3,2,2
Stab1,2571,2,2,3,4,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,6,5,5,5,5,5,4,4,3,3,3,4,4,3,4,3,3,3,2,2,3,3,2,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,0,-1,-1,0,-1,0,-1,-1,0,0,1,1,0,0,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-2
Serpine1,402,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,3,4,4,3,4,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,4,4,4,4,5,4,4,3,3,2,1,1,2,2,2,2,2,2,2,0,0,0,1,0,0,1,0,0,-1,-1,-2
Ikzf1,535,-8,-9,-8,-8,-7,-7,-8,-8,-7,-7,-7,-7,-7,-7,-7,-8,-7,-7,-6,-6,-7,-6,-5,-5,-5,-4,-3,-3,-2,-2,-2,-2,-1,-2,-2,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,-2,-3,-3,-3,-1,-1,-1,-3,-2,-2,-2,-3,-4,-4,-4,-6,-7,-7,-6,-6,-6,-7,-7,-8,-8,-8,-7,-7,-7,-6,-5,-4,-3,-4,-5,-5,-5,-4,-4,-4,-4,-3,-2,-2,-2
Dhrs3,302,3,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,2,3,2,2,2,4,4,4,3,4,4,5,5,4,5,5,5,6,4,4,4,3,1,1,2,2,1,2,2,1,2,1,1,1,0,-1,-2,-2,-2,-2,-1,-3,-4,-3,-4,-4,-4,-5,-3,-3,-3,-1,-1,0,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
Rc3h1,1130,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,2,3,4,4,4,4,5,5,5,5,4,3,3,3,2,2,1,1,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-2,-3,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-2,-2,-3,-4,-4,-3,-2,-2,-2,-3,-4,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,1,1,0,0,0,1,2,2
Cxcl16,246,2,1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,1,1,1,2,2,2,2,3,3,3,3,4,3,4,4,4,4,4,4,5,5,5,5,5,5,5,6,5,5,4,3,4,3,2,2,1,1,0,-1,0,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,-1,0,0
Lgals9,353,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,0,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-1,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4
Arg2,354,4,3,3,3,2,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,2,2,2,2,2,3,4,4,4,5,5,5,5,5,4,5,4,3,2,1,1,1,2,2,2,2,2,2,1,-1,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-3,-2,-3,-3,-3,-3,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1
Serpinb9,374,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,1,2,3,3,3,3,4,4,4,4,5,4,5,6,5,6,6,6,5,5,5,5,5,5,5,3,3,3,2,2,3,2,0,0,-1,-1,-3,-3,-3,-3,-4,-4,-5,-6,-5,-7,-7,-7,-5
Nmi,1063,1,0,0,1,1,1,2,1,1,1,1,1,2,3,2,2,2,2,2,2,1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-4,-3,-2,-1,0,0,1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,2,3,2,2,2,3,3,3,3,2,1,1,-1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,-1,0,0,0,1,1,1,1,1
Kpna3,521,5,3,3,4,4,3,3,4,6,6,7,7,6,4,4,4,3,4,4,5,4,5,5,6,5,4,3,2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-4,-5,-4,-3,-4,-4,-4,-5,-6,-7,-7,-7,-7,-8,-7,-6,-6,-6,-5,-4,-4,-3,-3,-2,-2,-1,0,0,0,0,0,0,-1,0,1,1,1,1,0,-1,-1,-1,0,1,1,1,1,1,1,1,1,2,2,2,1,2,0,-2,-2,-2
Nrp2,901,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-2,-3,-3,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-2,-2,-3,-3,-2,-2,-2,-2,-2,-3,-3,-2,-3,-2,-3,-3,-4,-5,-5,-6,-6,-6,-6,-5,-5,-5,-5,-4,-4,-3,-4,-4,-3,-3,-4,-4,-3,-3,-3,-2,-2,-3,-2,-1,0,0,1,0,0,1
Ccrl2,360,-8,-9,-8,-9,-9,-9,-9,-9,-9,-8,-7,-6,-6,-5,-5,-5,-5,-5,-4,-3,-3,-3,-2,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
Notch2,2473,4,3,3,2,2,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-3,-3,-3,-2,-2,-1,-2,-2,-1,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,1,1,2,3,3,3,3,2,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,0
Daxx,740,-8,-9,-9,-9,-8,-7,-7,-7,-7,-7,-7,-6,-5,-4,-3,-2,-1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,2,1,1,0,1,1,1,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-5,-5,-5,-5,-5,-4,-4,-2,-3,-3,-3,-2,-1,-1,-1,0,0,-1,-2,-2,-1,-1,-1,0,1,1,2,2,3,3,4,5,6,5,5,6,6
Socs3,225,4,3,3,3,3,3,2,2,2,3,4,4,4,3,2,2,2,3,3,3,3,2,2,1,1,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-2,-3,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,2,3,3,3,3,2,2,2,1,2,2,2,3,3,1,1,2,2,2,2,2,2,1,2,2,1,1,1,0,1,1,0,0,0,0,1,1
Sdc4,198,-1,-2,-2,-3,-3,-3,-4,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-6,-7,-8,-8,-7,-7,-7,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-9,-9,-9,-11,-12,-12,-11,-11,-11,-11,-12,-11,-10,-10,-9,-9,-9,-9,-9,-9,-8,-8,-7,-7,-8,-8,-8,-8,-7,-7,-6,-4,-4,-3,-2,-3,-4,-3,-4,-4,-4,-5,-5,-5,-5,-5,-5,-4,-3,-2,-2,-2,-3,-3,-2,-3,-4,-4,-4,-4,-3,-4
Bcl2a1d,172,-3,-4,-4,-3,-3,-1,-1,-1,-1,0,0,0,0,0,1,1,2,1,1,0,1,1,1,2,2,2,2,2,1,1,1,1,0,0,0,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-4,-2,-3,-2,-4,-5,-5,-6,-6,-6,-6,-5,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-2,-2,-2,-1,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0
Bcl2a1b,172,-3,-4,-3,-2,-2,0,0,0,0,1,1,1,1,1,2,2,3,2,2,1,2,2,2,3,3,3,3,3,2,2,2,2,0,0,0,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-4,-2,-3,-2,-4,-5,-5,-6,-6,-6,-6,-5,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-2,-2,-2,-1,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0
Cpd,290,2,1,1,1,2,1,1,0,1,0,0,-1,-1,0,-1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,-1,0,-1,-1,-2,-1,-1,-2,-1,-1,-1,-2,-2,-2,-3,-2,-3,-3,-4,-4,-6,-5,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-3,-2,-3,-3,-4,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,1,1,2,2,1,1,0,0,0,1,1,2,1,0
Pde4a,844,1,0,1,1,1,2,2,2,3,4,3,3,4,4,4,4,5,5,5,5,3,4,4,3,4,4,3,2,1,2,2,2,2,3,3,2,1,2,1,0,0,0,-2,-2,-2,-3,-3,-3,-3,-3,-1,-1,-1,1,0,0,1,1,2,1,1,1,1,0,0,0,1,0,0,1,1,2,4,4,3,4,2,2,2,2,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Cd93,644,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,-1,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,0,-1,0,0,1,1,0,0,1,1,1,2,2,1,1,2,3,4,5,3,4,4,4,4,4,4,4,3,3,3,2,3,2,2,2,2,3,3,2,2,1,-1,-1,-1,-1,-1,-1,-1,-2,0
C3,1663,1,0,0,0,0,0,0,1,1,0,0,-1,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-5,-5,-5,-4,-4,-3,-2,-3,-2,-2,-2,-1,-1,-1,0,0,0,0,1,2,2,2,2,2,3,3,3,4,4,5,3,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1
Ifng,155,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-5,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-3,-2,-3,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,2,1,1,0,0,0,2,1,1,0,0,0,0,-1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,1,2,1,0,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,3,3
Il1a,270,-4,-5,-5,-5,-5,-5,-4,-5,-5,-4,-3,-3,-4,-4,-4,-5,-5,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,0,-1,-1,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,4,5,7,7,7,6,6,5,5,5,5,4,2,2,2,1,1,1,1,1,0,0,-1,-2,-2,-2,-3,-3,-2,-3,-4,-5,-6,-6,-6,-6,-6,-6,-6,-5,-5,-3,-2,-1
B2m,119,3,2,3,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,1,0,0,1,2,3,3,4,3,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,0,0,0,-2,-3,-4,-4,-5,-5,-4,-3,-3,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-2,-1,-2,-2,,,,,,,,,,
H2-K1,368,3,2,2,2,2,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,3,2,2,1,1,1,2,1,0,0,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-3,-2,-3,-3,-4,-4,-4,-5,-5,-6,-5,-4,-5,-3,-3,-3,-4,-4,-3,-2,-2,-2,-2,-2,-2,-3,-2,-1,-2,-3,-2,-3,-3,-3,-1,-1,-1,0,0,1,1,1,2,1,1,1,1,1,2,1,2,2,3,2,2,2,1,0,1,2
Cd74,279,0,-1,0,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,0,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,2,2,3,3,3,4,4,4,4,4,3,4,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,2,3,3,3,3,3,2,2,1,1,1,1,1,1,0
Saa3,122,2,1,0,1,0,0,0,1,1,1,1,0,0,1,2,2,2,3,4,4,3,2,3,3,3,3,2,4,4,4,4,3,3,2,4,5,5,4,4,4,4,5,5,4,4,4,4,4,2,2,3,3,2,2,2,3,3,2,2,2,2,3,2,1,0,0,0,-1,-1,-1,-1,-1,-2,-2,-3,-2,-2,-2,0,-1,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1,1,,,,,,,
H2-T23,357,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,0,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-3,-2,-1,-2,-2,-3,-3,-4,-4,-4,-5,-4,-3,-4,-3,-4,-4,-5,-4,-3,-2,-2,-2,-1,0,0,-1,0,1,1,0,1,0,0,0,1,1,2,2,2,3,3,2,2,1,2,2,2,1,1,0,1,1,1,-1,-1,-1,-2,-3,-3,-2,-3
Tnf,235,0,-1,-1,-1,0,0,0,0,-1,0,0,1,1,1,2,3,3,3,3,3,2,2,2,2,2,2,2,2,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-3,-3,-2,-3,-3,-3,-3,-3,-3
Apoe,311,-3,-4,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-5,-5,-5,-6,-6,-6,-5,-4,-4,-3,-3,-2,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-3,-3,-4,-4,-4,-4,-5,-5,-6,-6,-7,-7,-6,-6,-6,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-6,-5,-4,-4,-3,-3,-3,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,-2,-2,-2,-2,-2,-2,-1,-1,0,0,0,1,2,3
Junb,344,0,-2,-2,-1,-2,-2,0,0,0,0,0,0,1,2,2,1,1,1,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,0,-1,-1
Csf1r,977,-2,-3,-2,-3,-3,-3,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-5,-5,-5,-4,-4,-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-2,-2,-1,-1,0,0,1,1,1,0,0,-1,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-4,-4,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3
