Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Irak3,609,1,0,0,-1,-2,-2,-3,-3,-4,-4,-4,-4,-3,-3,-3,-3,-4,-3,-3,-2,-2,-2,-2,-2,-3,-3,-2,-1,-1,-2,-1,-1,-1,0,0,0,2,2,2,2,3,2,1,1,1,1,2,1,1,2,2,3,3,3,4,3,2,2,1,2,1,1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-2,-2,-1
Ist1,362,8,6,6,6,6,7,7,7,8,8,7,7,5,5,5,5,4,4,5,4,3,3,3,3,3,4,5,3,2,1,1,3,2,1,1,0,0,-2,-3,-2,-3,-3,-2,-3,-3,-3,-3,-4,-5,-4,-3,-4,-3,-4,-4,-5,-5,-4,-4,-4,-3,-5,-4,-4,-4,-4,-4,-3,-4,-4,-3,-3,-3,-2,-2,-2,-2,-1,-1,0,0,0,-1,-2,-2,-2,-3,-3,-2,-2,-3,-2,-3,-2,-2,-2,-2,-1,0,0
Jak2,1068,1,0,0,0,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-2,-2,-1,-2,-1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-2,-2,-2,-1,-2,-4,-3,-3,-5,-7,-7,-6,-5,-5,-5,-6,-6,-5,-4,-3,-3,-3,-3,-3,-2,-2,-2,-3,-3,-3,-2,-2,0,-2,-2,0,0,0,1,3,2,1,0,0,0,1,1,0,0,0,0,-1,-1,-2
Isg15,714,2,1,1,1,1,0,0,0,1,1,0,-1,-1,-2,-2,-1,0,0,0,0,0,1,1,0,-2,-2,-2,-1,-2,-2,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-2,-1,-1,-2,-2,-2,-1,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-2,-1,-1,-1,-2,0,1,1,1,1,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-1
Jund,125,0,-1,0,1,0,1,2,3,3,4,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,7,8,7,6,4,3,3,1,1,2,1,1,0,0,1,2,1,0,1,0,0,-1,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,0,0,0,1,0,0,0,0,0,0,-1,-2,-1,-1,-2,-2,-3,-3,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,0,0,0,-1,,,,
Junb,334,-2,-3,-2,-2,-3,-2,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,1,1,2,2,3,3,4,4,4,3,3,3,2,2,2,0,0,0,0,0,1,1,1,1,2,1,1,0,1,1,0,0,0,0,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
Itpkb,405,2,1,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-1,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-3,-3,-4,-4,-5,-3,-4,-3,-4,-4,-3,-3,-2,-3,-2,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-2,0,0,0,1,1,1,0,0,-1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,2
Kctd12,327,0,-1,-1,-1,-2,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,0,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,0,1,0,0,1,1,1,2,2,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,-1,-1,-3,-2,-2,-1,0,-1,1,0,0,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-1,-1
Jpt1,154,4,3,3,3,3,2,1,1,0,-1,-1,0,0,1,2,1,2,2,2,1,1,1,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-1,0,1,1,1,3,3,3,3,2,2,1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,0,1,1,0,0,0,0,0,-2,-2,-2,-3,-3,-3,-3,-4,-4,-5,-6,-5,-5,-5,-4,-5,-5,-6,-6,-6,-7,-7,-7,-7,-7,-6,-7,-8,-7,-7,-6,-6,-6,-5,-5,-6
Kdm4a,327,6,5,4,3,2,1,2,0,1,0,0,-1,-1,0,0,1,-1,-2,-2,-3,-3,-2,-1,0,1,1,0,0,-2,-2,-3,-3,-2,-2,-2,-1,0,0,-1,-1,-1,1,1,0,-1,-1,0,1,1,2,1,-1,-3,-3,-4,-3,-3,-2,-1,-2,-2,-1,0,1,2,2,0,0,-1,0,1,1,2,3,3,2,2,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,3,2
Kif1c,1014,5,4,4,6,8,9,9,10,10,10,10,10,10,10,9,7,7,7,6,7,7,6,6,5,5,5,4,4,4,5,4,4,4,4,3,2,1,0,-1,-2,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,1,2,2,3,3,2,1,2,2,2,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-6
Kif3b,132,-2,-3,-4,-5,-3,-4,-5,-5,-3,-4,-4,-4,-5,-4,-3,-2,-2,-2,-3,-2,-3,-3,-3,-2,-2,-1,-2,-2,-2,-3,-3,-3,-2,-1,-3,-2,-2,-2,-4,-2,-2,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,0,1,1,3,2,2,3,3,3,3,2,3,3,4,4,5,3,4,4,4,4,4,3,3,3,4,4,2,2,1,1,0,0,0,1,0,0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-2
Lacc1,430,-3,-4,-4,-3,-3,-3,-3,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,2,2,2,1,1,0,0,0,0,-1,-1,-2,-1,-1,-1,-1,0,0,-1,-2,-2,-2,-2,-3,-2,-3,-2,-2,-1,-1,-1,-1,-1,1,1,3,3,2,1,0,0,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,0,1,1,1,1,2,2,2,2,2,2,1,1,0,-1,0,1,1,1
Lap3,519,5,3,3,3,4,4,4,4,4,4,4,3,3,4,3,3,1,0,-1,-1,-2,-2,-2,-2,-1,-2,-2,-3,-3,-3,-3,-1,-1,-1,-2,-2,-1,-1,0,-1,-1,-1,-1,-2,-1,-2,-1,0,1,2,2,2,3,3,4,4,4,5,5,5,5,4,3,3,3,3,2,2,1,2,2,2,2,3,4,4,4,4,4,2,1,1,-1,-1,-2,-2,-3,-3,-2,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1
Kxd1,177,-1,-2,0,0,0,1,0,1,1,-1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2,1,1,0,1,2,3,2,2,1,1,1,1,2,3,3,3,3,3,4,4,5,6,5,6,6,6,6,5,4,4,4,4,5,5,3,2,3,3,4,3,2,1,-1,-3,-4,-5,-5,-5,-6,-6,-7,-7,-7,-8,-8,-8,-8,-7,-8,-8
Kpna4,521,5,3,3,4,4,4,3,4,6,6,7,7,6,4,4,4,3,4,4,5,4,5,5,6,5,4,3,2,1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-4,-5,-4,-3,-4,-4,-4,-5,-6,-7,-7,-7,-7,-8,-7,-6,-6,-6,-5,-4,-4,-3,-3,-2,-2,-1,0,0,0,0,0,0,-1,0,1,1,1,1,0,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-3,-3,-3
Lgi2,550,4,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,0,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-1,-2,-1
Lbr,648,10,10,11,10,9,9,9,9,8,8,7,6,5,3,2,1,-1,-2,-3,-4,-3,-4,-5,-6,-8,-10,-10,-10,-11,-11,-11,-13,-13,-13,-12,-12,-12,-12,-11,-11,-10,-9,-9,-8,-9,-8,-7,-6,-6,-5,-5,-5,-4,-3,-1,1,1,2,3,3,3,4,4,4,3,3,3,3,3,2,2,1,1,2,4,4,4,4,4,4,4,4,5,5,4,2,2,2,2,1,1,1,1,0,-1,-1,0,0,0,2
Lgals9,198,1,0,-1,-1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,-1,0,0,-1,-2,-2,-1,-2,-4,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-1,0,0,1,1,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,0,1,1,1,1,1,1,1,1,1,1,2,2,0,-2,-1,-1,-1,-1,0,0,0
Limd2,128,3,2,2,2,3,3,3,3,4,3,3,3,3,3,3,4,5,4,4,4,4,4,3,4,4,4,4,2,3,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,1,0,0,0,0,1,2,2,2,3,2,2,3,3,3,4,2,2,1,1,1,1,2,2,0,
Larp1,1072,1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-4,-4,-4,-3,-1,0,0,1,1,0,-1,-2,-1,-1,-1,1,0,0,0,0,1,0,0,0,2,2,2,2,3,3,3,3,3,3,2,1,0,-1,-2,-3,-3,-3,-3,-2,-3,-4,-3,-4,-4,-3,-4,-3,-2,-2,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,1,-1,0,0,0,1,1,2,2,2,2,2
Lpp,755,4,3,3,2,3,3,3,2,1,1,1,0,1,1,0,-1,0,-1,-1,0,1,0,0,-1,-3,-3,-3,-3,-2,-2,-1,-1,-1,0,-1,-1,-1,-2,-2,-2,-2,0,-1,-1,0,0,0,0,0,-2,-3,-4,-4,-3,-3,-3,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-5,-5,-5,-5,-4,-3,-4,-4,-3,-3,-2,-2,-3,-2,-2,-2,-1,-1,0,1,1,1,1,0,1,1,1,2,2
Lonp2,852,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,2,2,1,1,1,0,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,2,2,0,0,0,-1,0
Lrrc25,297,3,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-2,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
Lpcat2,544,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,2,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,5,5,5,5,5,6
Lrrc8c,803,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-1,0,0,0,-1,-1,-1,0,0,1,1,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
Lrch1,709,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,1,1,1,2,2,2,1,1,1,2,0,0,0,0,1,1,2,2,1,1,1,2,2,3,3,3,1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-2,-2,0,0,0,-1,-2,-3,-3
Ly6i,134,0,-1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-3,-3,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-4,-3,-1,-1,0,0,1,1,1,1,1,1,1,1,1,0,0,-1,0,1,1,2,3,3,3,3,3,4,4,4,3,2,1,1,0,-1,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,-1,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2
Lrrfip1,1271,0,-1,0,0,0,0,1,1,1,2,2,1,2,2,3,3,3,3,3,4,3,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,0,0,0,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-2,-1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,1,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-2,-3,-4,-4,-4,-3,-5,-5,-6,-6,-6,-5,-4,-3
Lst1,95,-1,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,-2,-3,-2,-2,-4,-4,-4,-4,-5,-5,-5,-5,-4,-4,-3,-3,-3,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lsp1,330,-7,-9,-10,-10,-11,-12,-12,-11,-10,-12,-12,-10,-9,-8,-8,-6,-7,-6,-6,-5,-4,-5,-4,-5,-4,-5,-4,-5,-6,-8,-7,-6,-5,-4,-3,-3,-3,-3,-4,-3,-3,-4,-4,-5,-4,-5,-3,-4,-4,-5,-5,-5,-6,-6,-8,-7,-8,-7,-7,-6,-6,-6,-5,-5,-6,-5,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-6,-7,-7,-6,-7,-6,-5,-4,-3,-4,-3,-3,-3,-4,-3,-3,-4,-5,-5,-5,-6,-6,-6,-6
Lztfl1,186,3,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,-2,-2,-1,-2,-2,-2,-2,-2,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-6,-6,-6,-5,-5,-5,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-3,-2,-2,-3,-1,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,2,2,2,2
Luzp1,1068,3,1,0,1,1,2,2,2,1,3,3,2,1,0,-1,-1,-2,-3,-3,-5,-4,-4,-4,-4,-4,-6,-7,-7,-7,-6,-6,-5,-4,-4,-5,-6,-7,-7,-7,-7,-7,-5,-4,-3,-2,-2,-2,-2,-1,-1,-3,-4,-4,-3,-2,-1,-2,-3,-2,-2,-2,-2,-2,-1,-1,0,1,0,-1,-3,-4,-5,-5,-5,-5,-6,-5,-4,-5,-5,-4,-4,-3,-4,-5,-4,-2,-1,-1,-2,-2,-3,-2,-3,-3,-5,-5,-4,-3,-1
Lyn,581,2,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-2,-1,-1,0,0,1,1,1,1,2,3,3,3,3,4,4,4,5,5,5,5,4,4,6,6,5,4,3,3,4,3,2,3,3,3,2,2,2,2,2,1,1,1,1,0,1,1,1,0,1,1,2,2,1,1,1,1,2,2,3,3,3,1,1,1,1,1
Map2k6,360,1,0,0,0,1,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,5,6,6,6,7,6,6,8,8,7,8,8,8,8,8,7,7,6,5,5,5,4,3,3,3,3,3,3,4,4,3,1,0,0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-3,-4,-4,-4,-4,-4,-4,-2,-2,-2,-1,-1,-1,-3,-4,-4,-3,-2,-2
Map2k1,273,5,4,5,5,6,7,7,6,4,4,6,6,6,5,6,6,5,5,4,4,4,4,3,3,3,3,4,5,5,4,4,5,4,5,3,2,3,3,4,3,2,1,1,1,0,0,0,0,0,0,-1,-1,1,1,0,0,0,0,-1,-1,-1,-2,-1,-2,-1,-1,-2,-3,-3,-3,-3,-1,-2,-2,-2,-3,-3,-3,-4,-4,-3,-3,-4,-5,-4,-3,-3,-5,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4
Maf,2824,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0
Mapk7,431,5,5,6,6,5,5,6,5,5,4,4,5,5,5,5,5,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,2,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,5,5,4,3,3,3,2,2,2,4,4,4
Map3k20,289,-1,-2,-1,-1,0,0,0,0,0,-1,0,-1,-2,-2,-1,1,2,2,2,3,4,3,4,3,3,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,2,1,0,-1,-1,-1,-2,-2,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-3,-2,-2,-3,-4,-4,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-4
Max,1992,3,2,3,3,3,3,3,3,3,3,3,2,1,1,1,0,-1,-1,-1,0,1,1,2,2,2,2,2,1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,-2,-2,-3,-4,-5,-5,-5,-5,-6,-6,-7,-9,-9,-9,-8,-7,-7,-6,-5,-5,-4,-5,-5,-4,-4,-3,-3,-3,-4,-3,-1,-1,0,2,3,2,2,2,3,2,2,3,3,3,2,0,0,-1,-1,-1,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,-2
Marcks,755,-6,-7,-6,-7,-8,-7,-7,-7,-7,-7,-6,-6,-5,-4,-3,-1,-1,-1,-1,-2,0,0,1,3,3,4,3,4,4,4,4,3,1,1,2,1,0,0,0,0,-1,-1,-2,-1,-1,-3,-2,-1,0,1,0,1,0,-1,0,0,1,1,1,0,0,1,3,3,2,2,2,3,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,2,3,3,2,3,3,4,4,3,5,6
Marco,584,-1,-2,-2,-3,-3,-3,-3,-3,-4,-5,-5,-4,-5,-5,-4,-3,-4,-4,-3,-3,-4,-4,-4,-4,-4,-3,-4,-4,-4,-3,-3,-3,-3,-2,-2,-2,-1,-1,1,2,1,0,0,0,0,-1,0,-1,0,0,2,1,0,1,1,0,1,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,1,1,0,0,-1,0,1,1,0,-2,-1,0,0,0,1,0,2,2,1,2,1,2,1,-1,0,-1,-1,-2,-2
Mapk1ip1l,242,-1,-2,-2,-1,0,0,0,0,0,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
Mark2,938,1,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,1,1,2,2,1,1,1,1,0,0,0,0,2,2,2,1,2,2,3,3,3,3,2,2,2,2,2,0,0,0,-1,-1,-1,-1,-2,-2,-3,-3,-2,-2,-2,-2,-3,-2,-3,-1,-1,0,0,0,0,0,1,1,1,1,1,3,3,4,4,4,3,3,4,4,6,7,6,6,6,6,6,4,6,5,5,4
Mecp2,1828,-2,-3,-2,-2,-1,-2,-3,-2,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,0,-1,-2,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-4,-4,-4,-4,-4,-5,-5,-5,-6,-5,-5,-3,-3,-3,-3,-4,-5,-4,-4,-5,-4,-4,-4,-4,-4,-4,-3,-3,-5,-4,-4,-4,-4,-4,-3,-2,-3,-3,-4,-3,-3,-4,-3,-3,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-4
Mertk,466,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-2,-2,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Mbnl1,341,3,1,1,0,0,1,1,1,1,0,1,2,1,1,1,1,0,1,1,2,1,2,2,2,1,0,0,0,1,0,1,2,2,4,3,2,2,3,3,3,3,2,2,2,2,2,4,4,4,3,2,2,2,2,3,4,4,4,3,3,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Micall2,911,0,-2,-2,-1,-1,-1,-2,-3,-4,-4,-5,-4,-5,-5,-5,-5,-6,-6,-6,-6,-7,-6,-6,-6,-5,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-1,1,2,2,3,2,3,2,2,2,2,1,0,0,2,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-4,-4,-3,-3,-4,-3,-2,-1,-1,1,2,3,4,3,4,4,4,3,4,4,4,3,3,4,4,4,5,5,6,6,6,6,5
Mfap1b,439,2,1,0,1,1,2,2,3,4,3,3,3,3,4,5,5,4,4,4,4,4,3,3,2,1,1,-1,-2,-2,-3,-3,-3,-2,-3,-2,-2,-2,-2,-4,-4,-5,-5,-6,-7,-9,-10,-9,-10,-11,-12,-12,-11,-11,-12,-11,-9,-8,-6,-4,-3,-3,-3,-2,-2,-3,-5,-6,-7,-7,-8,-6,-6,-5,-4,-3,-1,0,1,2,2,2,1,1,2,2,0,0,-2,-3,-4,-4,-5,-6,-7,-7,-6,-4,-4,-4,-2
Micos13,119,2,1,1,1,0,-1,0,0,-1,-1,-2,-2,-1,0,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-1,-1,-1,-1,0,-2,-2,-1,-1,-1,-1,-2,-3,-3,-1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,2,2,1,2,1,1,1,-1,0,0,1,0,0,0,-1,,,,,,,,,,
Med8,745,1,-1,0,0,-1,-1,-2,-3,-2,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-2,-3,-3,-3,-4,-3,-3,-2,-2,-3,-2,-2,-2,-2,-2,-3,-2,-3,-3,-2,-1,-1,-1,0,1,1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,1,1,-1,-2,-2,-2,0,0,0,-1,-2,-2,-3,-3,-4,-5,-4,-4,-3,-3,-2,-1,-1,-1,0,1,1,2,2,1,0,0,0,1,1,1,0,0,0,1
Mitf,352,1,0,-1,-2,-2,-2,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-2,-2,-3,-3,-3,-5,-6,-5,-4,-4,-4,-6,-6,-5,-5,-4,-5,-6,-6,-6,-6,-6,-6,-7,-8,-8,-8,-8,-8,-8,-8,-7,-6,-6,-6,-5,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,1,0,0,-1,-1
Mff,250,1,0,0,1,1,0,-1,-2,-2,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-3,-2,-2,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,-2,-2,-1,-1,-1,-1,0,0,1,2,2,2,1,2,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,-1,-2,-3,-3,-2,-2,-3,-3,-2,-2,-1,0,0,0
Mnda,425,4,4,3,3,4,4,2,2,1,1,1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-2,-3,-2,-3,-3,-3,-4,-4,-5,-4,-4,-3,-3,-2,-4,-3,-3,-4,-4,-4,-4,-4,-4,-3,-2,-1,-1,-2,-2,-2,0,2,0,1,1,0,1,1,1,0,0,-1,-1,-2,0,0,0,1,1,1,1,1,1,0,-1,-2,-2,-1,-1,-1,-2,-3,-2,-3,-3,-3,-2,-2,-3,-2,-2,-2,-2,-1,-3,-4,-4
